index,LAUS,FIPS_state,FIPS_county,county_state,year,labor_force,employed,unemployed,unemployment_rate,county,state
912,CN2005500000000,20.0,55.0,"Finney County, KS",2005,18059,17314,745,4.1,Finney , KS
913,CN2005700000000,20.0,57.0,"Ford County, KS",2005,16676,16078,598,3.6,Ford , KS
914,CN2005900000000,20.0,59.0,"Franklin County, KS",2005,13868,13081,787,5.7,Franklin , KS
915,CN2006100000000,20.0,61.0,"Geary County, KS",2005,11144,10484,660,5.9,Geary , KS
916,CN2006300000000,20.0,63.0,"Gove County, KS",2005,1517,1471,46,3,Gove , KS
917,CN2006500000000,20.0,65.0,"Graham County, KS",2005,1411,1361,50,3.5,Graham , KS
918,CN2006700000000,20.0,67.0,"Grant County, KS",2005,3787,3652,135,3.6,Grant , KS
919,CN2006900000000,20.0,69.0,"Gray County, KS",2005,3155,3060,95,3,Gray , KS
920,CN2007100000000,20.0,71.0,"Greeley County, KS",2005,742,712,30,4,Greeley , KS
921,CN2007300000000,20.0,73.0,"Greenwood County, KS",2005,3613,3422,191,5.3,Greenwood , KS
922,CN2007500000000,20.0,75.0,"Hamilton County, KS",2005,1246,1205,41,3.3,Hamilton , KS
923,CN2007700000000,20.0,77.0,"Harper County, KS",2005,3420,3295,125,3.7,Harper , KS
924,CN2007900000000,20.0,79.0,"Harvey County, KS",2005,18030,17222,808,4.5,Harvey , KS
925,CN2008100000000,20.0,81.0,"Haskell County, KS",2005,2145,2079,66,3.1,Haskell , KS
926,CN2008300000000,20.0,83.0,"Hodgeman County, KS",2005,965,927,38,3.9,Hodgeman , KS
927,CN2008500000000,20.0,85.0,"Jackson County, KS",2005,7157,6744,413,5.8,Jackson , KS
928,CN2008700000000,20.0,87.0,"Jefferson County, KS",2005,10146,9622,524,5.2,Jefferson , KS
929,CN2008900000000,20.0,89.0,"Jewell County, KS",2005,1974,1911,63,3.2,Jewell , KS
930,CN2009100000000,20.0,91.0,"Johnson County, KS",2005,290970,277684,13286,4.6,Johnson , KS
931,CN2009300000000,20.0,93.0,"Kearny County, KS",2005,2018,1933,85,4.2,Kearny , KS
932,CN2009500000000,20.0,95.0,"Kingman County, KS",2005,4332,4150,182,4.2,Kingman , KS
933,CN2009700000000,20.0,97.0,"Kiowa County, KS",2005,1616,1560,56,3.5,Kiowa , KS
934,CN2009900000000,20.0,99.0,"Labette County, KS",2005,10444,9770,674,6.5,Labette , KS
935,CN2010100000000,20.0,101.0,"Lane County, KS",2005,1064,1026,38,3.6,Lane , KS
936,CN2010300000000,20.0,103.0,"Leavenworth County, KS",2005,33105,31070,2035,6.1,Leavenworth , KS
937,CN2010500000000,20.0,105.0,"Lincoln County, KS",2005,1805,1728,77,4.3,Lincoln , KS
938,CN2010700000000,20.0,107.0,"Linn County, KS",2005,4897,4542,355,7.2,Linn , KS
939,CN2010900000000,20.0,109.0,"Logan County, KS",2005,1553,1498,55,3.5,Logan , KS
940,CN2011100000000,20.0,111.0,"Lyon County, KS",2005,19509,18621,888,4.6,Lyon , KS
941,CN2011300000000,20.0,113.0,"McPherson County, KS",2005,17084,16441,643,3.8,McPherson , KS
942,CN2011500000000,20.0,115.0,"Marion County, KS",2005,6779,6496,283,4.2,Marion , KS
943,CN2011700000000,20.0,117.0,"Marshall County, KS",2005,5919,5699,220,3.7,Marshall , KS
944,CN2011900000000,20.0,119.0,"Meade County, KS",2005,2151,2073,78,3.6,Meade , KS
945,CN2012100000000,20.0,121.0,"Miami County, KS",2005,16335,15500,835,5.1,Miami , KS
946,CN2012300000000,20.0,123.0,"Mitchell County, KS",2005,3440,3311,129,3.8,Mitchell , KS
947,CN2012500000000,20.0,125.0,"Montgomery County, KS",2005,16896,15910,986,5.8,Montgomery , KS
948,CN2012700000000,20.0,127.0,"Morris County, KS",2005,2914,2768,146,5,Morris , KS
949,CN2012900000000,20.0,129.0,"Morton County, KS",2005,1708,1649,59,3.5,Morton , KS
950,CN2013100000000,20.0,131.0,"Nemaha County, KS",2005,5423,5225,198,3.7,Nemaha , KS
951,CN2013300000000,20.0,133.0,"Neosho County, KS",2005,8789,8347,442,5,Neosho , KS
952,CN2013500000000,20.0,135.0,"Ness County, KS",2005,1701,1646,55,3.2,Ness , KS
953,CN2013700000000,20.0,137.0,"Norton County, KS",2005,2725,2626,99,3.6,Norton , KS
954,CN2013900000000,20.0,139.0,"Osage County, KS",2005,9123,8559,564,6.2,Osage , KS
955,CN2014100000000,20.0,141.0,"Osborne County, KS",2005,2298,2210,88,3.8,Osborne , KS
956,CN2014300000000,20.0,143.0,"Ottawa County, KS",2005,3368,3215,153,4.5,Ottawa , KS
957,CN2014500000000,20.0,145.0,"Pawnee County, KS",2005,3866,3720,146,3.8,Pawnee , KS
958,CN2014700000000,20.0,147.0,"Phillips County, KS",2005,3079,2966,113,3.7,Phillips , KS
959,CN2014900000000,20.0,149.0,"Pottawatomie County, KS",2005,10813,10373,440,4.1,Pottawatomie , KS
960,CN2015100000000,20.0,151.0,"Pratt County, KS",2005,5493,5298,195,3.5,Pratt , KS
961,CN2015300000000,20.0,153.0,"Rawlins County, KS",2005,1339,1286,53,4,Rawlins , KS
962,CN2015500000000,20.0,155.0,"Reno County, KS",2005,32566,30952,1614,5,Reno , KS
963,CN2015700000000,20.0,157.0,"Republic County, KS",2005,2756,2644,112,4.1,Republic , KS
964,CN2015900000000,20.0,159.0,"Rice County, KS",2005,5476,5226,250,4.6,Rice , KS
965,CN2016100000000,20.0,161.0,"Riley County, KS",2005,33993,32724,1269,3.7,Riley , KS
966,CN2016300000000,20.0,163.0,"Rooks County, KS",2005,2673,2560,113,4.2,Rooks , KS
967,CN2016500000000,20.0,165.0,"Rush County, KS",2005,1660,1593,67,4,Rush , KS
968,CN2016700000000,20.0,167.0,"Russell County, KS",2005,3466,3305,161,4.6,Russell , KS
969,CN2016900000000,20.0,169.0,"Saline County, KS",2005,30355,29026,1329,4.4,Saline , KS
970,CN2017100000000,20.0,171.0,"Scott County, KS",2005,2824,2729,95,3.4,Scott , KS
971,CN2017300000000,20.0,173.0,"Sedgwick County, KS",2005,244942,231582,13360,5.5,Sedgwick , KS
972,CN2017500000000,20.0,175.0,"Seward County, KS",2005,10454,10043,411,3.9,Seward , KS
973,CN2017700000000,20.0,177.0,"Shawnee County, KS",2005,93338,88245,5093,5.5,Shawnee , KS
974,CN2017900000000,20.0,179.0,"Sheridan County, KS",2005,1520,1477,43,2.8,Sheridan , KS
975,CN2018100000000,20.0,181.0,"Sherman County, KS",2005,3606,3483,123,3.4,Sherman , KS
976,CN2018300000000,20.0,183.0,"Smith County, KS",2005,2256,2174,82,3.6,Smith , KS
977,CN2018500000000,20.0,185.0,"Stafford County, KS",2005,2223,2136,87,3.9,Stafford , KS
978,CN2018700000000,20.0,187.0,"Stanton County, KS",2005,1136,1102,34,3,Stanton , KS
979,CN2018900000000,20.0,189.0,"Stevens County, KS",2005,2403,2306,97,4,Stevens , KS
980,CN2019100000000,20.0,191.0,"Sumner County, KS",2005,12272,11551,721,5.9,Sumner , KS
981,CN2019300000000,20.0,193.0,"Thomas County, KS",2005,4331,4195,136,3.1,Thomas , KS
982,CN2019500000000,20.0,195.0,"Trego County, KS",2005,1722,1665,57,3.3,Trego , KS
983,CN2019700000000,20.0,197.0,"Wabaunsee County, KS",2005,3775,3604,171,4.5,Wabaunsee , KS
984,CN2019900000000,20.0,199.0,"Wallace County, KS",2005,928,900,28,3,Wallace , KS
985,CN2020100000000,20.0,201.0,"Washington County, KS",2005,3410,3280,130,3.8,Washington , KS
986,CN2020300000000,20.0,203.0,"Wichita County, KS",2005,1305,1259,46,3.5,Wichita , KS
987,CN2020500000000,20.0,205.0,"Wilson County, KS",2005,5397,5157,240,4.4,Wilson , KS
988,CN2020700000000,20.0,207.0,"Woodson County, KS",2005,1683,1576,107,6.4,Woodson , KS
989,CN2020900000000,20.0,209.0,"Wyandotte County, KS",2005,73559,67194,6365,8.7,Wyandotte , KS
990,CN2100100000000,21.0,1.0,"Adair County, KY",2005,8675,8190,485,5.6,Adair , KY
991,CN2100300000000,21.0,3.0,"Allen County, KY",2005,8586,8029,557,6.5,Allen , KY
992,CN2100500000000,21.0,5.0,"Anderson County, KY",2005,10616,10108,508,4.8,Anderson , KY
993,CN2100700000000,21.0,7.0,"Ballard County, KY",2005,4180,3895,285,6.8,Ballard , KY
994,CN2100900000000,21.0,9.0,"Barren County, KY",2005,19363,18320,1043,5.4,Barren , KY
995,CN2101100000000,21.0,11.0,"Bath County, KY",2005,5015,4605,410,8.2,Bath , KY
996,CN2101300000000,21.0,13.0,"Bell County, KY",2005,9425,8726,699,7.4,Bell , KY
997,CN2101500000000,21.0,15.0,"Boone County, KY",2005,59889,57025,2864,4.8,Boone , KY
998,CN2101700000000,21.0,17.0,"Bourbon County, KY",2005,9810,9276,534,5.4,Bourbon , KY
999,CN2101900000000,21.0,19.0,"Boyd County, KY",2005,22989,21631,1358,5.9,Boyd , KY
1000,CN2102100000000,21.0,21.0,"Boyle County, KY",2005,12713,11872,841,6.6,Boyle , KY
1001,CN2102300000000,21.0,23.0,"Bracken County, KY",2005,4422,4142,280,6.3,Bracken , KY
1002,CN2102500000000,21.0,25.0,"Breathitt County, KY",2005,5563,5150,413,7.4,Breathitt , KY
1003,CN2102700000000,21.0,27.0,"Breckinridge County, KY",2005,8919,8296,623,7,Breckinridge , KY
1004,CN2102900000000,21.0,29.0,"Bullitt County, KY",2005,35870,33830,2040,5.7,Bullitt , KY
1005,CN2103100000000,21.0,31.0,"Butler County, KY",2005,5719,5312,407,7.1,Butler , KY
1006,CN2103300000000,21.0,33.0,"Caldwell County, KY",2005,6394,6019,375,5.9,Caldwell , KY
1007,CN2103500000000,21.0,35.0,"Calloway County, KY",2005,17597,16615,982,5.6,Calloway , KY
1008,CN2103700000000,21.0,37.0,"Campbell County, KY",2005,45946,43475,2471,5.4,Campbell , KY
1009,CN2103900000000,21.0,39.0,"Carlisle County, KY",2005,2321,2152,169,7.3,Carlisle , KY
1010,CN2104100000000,21.0,41.0,"Carroll County, KY",2005,5619,5307,312,5.6,Carroll , KY
1011,CN2104300000000,21.0,43.0,"Carter County, KY",2005,13629,12504,1125,8.3,Carter , KY
1012,CN2104500000000,21.0,45.0,"Casey County, KY",2005,7075,6646,429,6.1,Casey , KY
1013,CN2104700000000,21.0,47.0,"Christian County, KY",2005,26460,24620,1840,7,Christian , KY
1014,CN2104900000000,21.0,49.0,"Clark County, KY",2005,17061,16130,931,5.5,Clark , KY
1015,CN2105100000000,21.0,51.0,"Clay County, KY",2005,7153,6547,606,8.5,Clay , KY
1016,CN2105300000000,21.0,53.0,"Clinton County, KY",2005,4542,4251,291,6.4,Clinton , KY
1017,CN2105500000000,21.0,55.0,"Crittenden County, KY",2005,4001,3762,239,6,Crittenden , KY
1018,CN2105700000000,21.0,57.0,"Cumberland County, KY",2005,2963,2728,235,7.9,Cumberland , KY
1019,CN2105900000000,21.0,59.0,"Daviess County, KY",2005,46341,43643,2698,5.8,Daviess , KY
1020,CN2106100000000,21.0,61.0,"Edmonson County, KY",2005,5408,5024,384,7.1,Edmonson , KY
1021,CN2106300000000,21.0,63.0,"Elliott County, KY",2005,3006,2716,290,9.6,Elliott , KY
1022,CN2106500000000,21.0,65.0,"Estill County, KY",2005,6039,5609,430,7.1,Estill , KY
1023,CN2106700000000,21.0,67.0,"Fayette County, KY",2005,146365,139834,6531,4.5,Fayette , KY
1024,CN2106900000000,21.0,69.0,"Fleming County, KY",2005,6629,6229,400,6,Fleming , KY
1025,CN2107100000000,21.0,71.0,"Floyd County, KY",2005,14982,13928,1054,7,Floyd , KY
1026,CN2107300000000,21.0,73.0,"Franklin County, KY",2005,25110,23945,1165,4.6,Franklin , KY
1027,CN2107500000000,21.0,75.0,"Fulton County, KY",2005,2858,2647,211,7.4,Fulton , KY
1028,CN2107700000000,21.0,77.0,"Gallatin County, KY",2005,4053,3815,238,5.9,Gallatin , KY
1029,CN2107900000000,21.0,79.0,"Garrard County, KY",2005,7522,7057,465,6.2,Garrard , KY
1030,CN2108100000000,21.0,81.0,"Grant County, KY",2005,12592,11903,689,5.5,Grant , KY
1031,CN2108300000000,21.0,83.0,"Graves County, KY",2005,16336,14709,1627,10,Graves , KY
1032,CN2108500000000,21.0,85.0,"Grayson County, KY",2005,11498,10509,989,8.6,Grayson , KY
1033,CN2108700000000,21.0,87.0,"Green County, KY",2005,5585,5241,344,6.2,Green , KY
1034,CN2108900000000,21.0,89.0,"Greenup County, KY",2005,17203,16106,1097,6.4,Greenup , KY
1035,CN2109100000000,21.0,91.0,"Hancock County, KY",2005,4154,3895,259,6.2,Hancock , KY
1036,CN2109300000000,21.0,93.0,"Hardin County, KY",2005,46216,43522,2694,5.8,Hardin , KY
1037,CN2109500000000,21.0,95.0,"Harlan County, KY",2005,10052,9264,788,7.8,Harlan , KY
1038,CN2109700000000,21.0,97.0,"Harrison County, KY",2005,8880,8358,522,5.9,Harrison , KY
1039,CN2109900000000,21.0,99.0,"Hart County, KY",2005,7814,7309,505,6.5,Hart , KY
1040,CN2110100000000,21.0,101.0,"Henderson County, KY",2005,23169,21920,1249,5.4,Henderson , KY
1041,CN2110300000000,21.0,103.0,"Henry County, KY",2005,7904,7452,452,5.7,Henry , KY
1042,CN2110500000000,21.0,105.0,"Hickman County, KY",2005,2049,1890,159,7.8,Hickman , KY
1043,CN2110700000000,21.0,107.0,"Hopkins County, KY",2005,22736,21403,1333,5.9,Hopkins , KY
1044,CN2110900000000,21.0,109.0,"Jackson County, KY",2005,4767,4410,357,7.5,Jackson , KY
1045,CN2111100000000,21.0,111.0,"Jefferson County, KY",2005,351726,330869,20857,5.9,Jefferson , KY
1046,CN2111300000000,21.0,113.0,"Jessamine County, KY",2005,21888,20862,1026,4.7,Jessamine , KY
1047,CN2111500000000,21.0,115.0,"Johnson County, KY",2005,9712,9058,654,6.7,Johnson , KY
1048,CN2111700000000,21.0,117.0,"Kenton County, KY",2005,84011,79788,4223,5,Kenton , KY
1049,CN2111900000000,21.0,119.0,"Knott County, KY",2005,6666,6207,459,6.9,Knott , KY
1050,CN2112100000000,21.0,121.0,"Knox County, KY",2005,12093,11322,771,6.4,Knox , KY
1051,CN2112300000000,21.0,123.0,"Larue County, KY",2005,6884,6451,433,6.3,Larue , KY
1052,CN2112500000000,21.0,125.0,"Laurel County, KY",2005,25952,24505,1447,5.6,Laurel , KY
1053,CN2112700000000,21.0,127.0,"Lawrence County, KY",2005,5809,5342,467,8,Lawrence , KY
1054,CN2112900000000,21.0,129.0,"Lee County, KY",2005,2692,2487,205,7.6,Lee , KY
1055,CN2113100000000,21.0,131.0,"Leslie County, KY",2005,3586,3294,292,8.1,Leslie , KY
1056,CN2113300000000,21.0,133.0,"Letcher County, KY",2005,9036,8383,653,7.2,Letcher , KY
1057,CN2113500000000,21.0,135.0,"Lewis County, KY",2005,5577,5052,525,9.4,Lewis , KY
1058,CN2113700000000,21.0,137.0,"Lincoln County, KY",2005,10652,9921,731,6.9,Lincoln , KY
1059,CN2113900000000,21.0,139.0,"Livingston County, KY",2005,4835,4554,281,5.8,Livingston , KY
1060,CN2114100000000,21.0,141.0,"Logan County, KY",2005,12306,11518,788,6.4,Logan , KY
1061,CN2114300000000,21.0,143.0,"Lyon County, KY",2005,3217,2981,236,7.3,Lyon , KY
1062,CN2114500000000,21.0,145.0,"McCracken County, KY",2005,31187,29378,1809,5.8,McCracken , KY
1063,CN2114700000000,21.0,147.0,"McCreary County, KY",2005,6015,5494,521,8.7,McCreary , KY
1064,CN2114900000000,21.0,149.0,"McLean County, KY",2005,4642,4308,334,7.2,McLean , KY
1065,CN2115100000000,21.0,151.0,"Madison County, KY",2005,41502,39467,2035,4.9,Madison , KY
1066,CN2115300000000,21.0,153.0,"Magoffin County, KY",2005,4479,3957,522,11.7,Magoffin , KY
1067,CN2115500000000,21.0,155.0,"Marion County, KY",2005,9340,8805,535,5.7,Marion , KY
1068,CN2115700000000,21.0,157.0,"Marshall County, KY",2005,14427,13489,938,6.5,Marshall , KY
1069,CN2115900000000,21.0,159.0,"Martin County, KY",2005,3672,3390,282,7.7,Martin , KY
1070,CN2116100000000,21.0,161.0,"Mason County, KY",2005,8732,8184,548,6.3,Mason , KY
1071,CN2116300000000,21.0,163.0,"Meade County, KY",2005,12179,11324,855,7,Meade , KY
1072,CN2116500000000,21.0,165.0,"Menifee County, KY",2005,2600,2389,211,8.1,Menifee , KY
1073,CN2116700000000,21.0,167.0,"Mercer County, KY",2005,10466,9863,603,5.8,Mercer , KY
1074,CN2116900000000,21.0,169.0,"Metcalfe County, KY",2005,4476,4225,251,5.6,Metcalfe , KY
1075,CN2117100000000,21.0,171.0,"Monroe County, KY",2005,5038,4718,320,6.4,Monroe , KY
1076,CN2117300000000,21.0,173.0,"Montgomery County, KY",2005,11712,10903,809,6.9,Montgomery , KY
1077,CN2117500000000,21.0,175.0,"Morgan County, KY",2005,5010,4529,481,9.6,Morgan , KY
1078,CN2117700000000,21.0,177.0,"Muhlenberg County, KY",2005,12827,11728,1099,8.6,Muhlenberg , KY
1079,CN2117900000000,21.0,179.0,"Nelson County, KY",2005,20580,19280,1300,6.3,Nelson , KY
1080,CN2118100000000,21.0,181.0,"Nicholas County, KY",2005,2999,2715,284,9.5,Nicholas , KY
1081,CN2118300000000,21.0,183.0,"Ohio County, KY",2005,11590,10832,758,6.5,Ohio , KY
1082,CN2118500000000,21.0,185.0,"Oldham County, KY",2005,26226,24974,1252,4.8,Oldham , KY
1083,CN2118700000000,21.0,187.0,"Owen County, KY",2005,5133,4835,298,5.8,Owen , KY
1084,CN2118900000000,21.0,189.0,"Owsley County, KY",2005,1556,1436,120,7.7,Owsley , KY
1085,CN2119100000000,21.0,191.0,"Pendleton County, KY",2005,7494,7069,425,5.7,Pendleton , KY
1086,CN2119300000000,21.0,193.0,"Perry County, KY",2005,11300,10495,805,7.1,Perry , KY
1087,CN2119500000000,21.0,195.0,"Pike County, KY",2005,24724,23181,1543,6.2,Pike , KY
1088,CN2119700000000,21.0,197.0,"Powell County, KY",2005,5503,5079,424,7.7,Powell , KY
1089,CN2119900000000,21.0,199.0,"Pulaski County, KY",2005,26782,25179,1603,6,Pulaski , KY
1090,CN2120100000000,21.0,201.0,"Robertson County, KY",2005,1079,1003,76,7,Robertson , KY
1091,CN2120300000000,21.0,203.0,"Rockcastle County, KY",2005,7392,6864,528,7.1,Rockcastle , KY
1092,CN2120500000000,21.0,205.0,"Rowan County, KY",2005,12137,11439,698,5.8,Rowan , KY
1093,CN2120700000000,21.0,207.0,"Russell County, KY",2005,7864,7346,518,6.6,Russell , KY
1094,CN2120900000000,21.0,209.0,"Scott County, KY",2005,20631,19630,1001,4.9,Scott , KY
1095,CN2121100000000,21.0,211.0,"Shelby County, KY",2005,20059,19022,1037,5.2,Shelby , KY
1096,CN2121300000000,21.0,213.0,"Simpson County, KY",2005,8811,8319,492,5.6,Simpson , KY
1097,CN2121500000000,21.0,215.0,"Spencer County, KY",2005,8190,7752,438,5.3,Spencer , KY
1098,CN2121700000000,21.0,217.0,"Taylor County, KY",2005,12891,12214,677,5.3,Taylor , KY
1099,CN2121900000000,21.0,219.0,"Todd County, KY",2005,5334,4986,348,6.5,Todd , KY
1100,CN2122100000000,21.0,221.0,"Trigg County, KY",2005,6469,6044,425,6.6,Trigg , KY
1101,CN2122300000000,21.0,223.0,"Trimble County, KY",2005,4358,4080,278,6.4,Trimble , KY
1102,CN2122500000000,21.0,225.0,"Union County, KY",2005,7192,6764,428,6,Union , KY
1103,CN2122700000000,21.0,227.0,"Warren County, KY",2005,55266,52543,2723,4.9,Warren , KY
1104,CN2122900000000,21.0,229.0,"Washington County, KY",2005,5149,4840,309,6,Washington , KY
1105,CN2123100000000,21.0,231.0,"Wayne County, KY",2005,8709,8177,532,6.1,Wayne , KY
1106,CN2123300000000,21.0,233.0,"Webster County, KY",2005,6672,6337,335,5,Webster , KY
1107,CN2123500000000,21.0,235.0,"Whitley County, KY",2005,15358,14441,917,6,Whitley , KY
1108,CN2123700000000,21.0,237.0,"Wolfe County, KY",2005,2306,2076,230,10,Wolfe , KY
1109,CN2123900000000,21.0,239.0,"Woodford County, KY",2005,13300,12747,553,4.2,Woodford , KY
1110,CN2200100000000,22.0,1.0,"Acadia Parish, LA",2005,25409,23861,1548,6.1,Acadia Parish, LA
1111,CN2200300000000,22.0,3.0,"Allen Parish, LA",2005,8697,7854,843,9.7,Allen Parish, LA
1112,CN2200500000000,22.0,5.0,"Ascension Parish, LA",2005,45815,42827,2988,6.5,Ascension Parish, LA
1113,CN2200700000000,22.0,7.0,"Assumption Parish, LA",2005,10045,9053,992,9.9,Assumption Parish, LA
1114,CN2200900000000,22.0,9.0,"Avoyelles Parish, LA",2005,16059,14730,1329,8.3,Avoyelles Parish, LA
1115,CN2201100000000,22.0,11.0,"Beauregard Parish, LA",2005,14318,13243,1075,7.5,Beauregard Parish, LA
1116,CN2201300000000,22.0,13.0,"Bienville Parish, LA",2005,6270,5809,461,7.4,Bienville Parish, LA
1117,CN2201500000000,22.0,15.0,"Bossier Parish, LA",2005,51496,48695,2801,5.4,Bossier Parish, LA
1118,CN2201700000000,22.0,17.0,"Caddo Parish, LA",2005,117535,110343,7192,6.1,Caddo Parish, LA
1119,CN2201900000000,22.0,19.0,"Calcasieu Parish, LA",2005,91004,84177,6827,7.5,Calcasieu Parish, LA
1120,CN2202100000000,22.0,21.0,"Caldwell Parish, LA",2005,4328,4010,318,7.3,Caldwell Parish, LA
1121,CN2202300000000,22.0,23.0,"Cameron Parish, LA",2005,4461,4201,260,5.8,Cameron Parish, LA
1122,CN2202500000000,22.0,25.0,"Catahoula Parish, LA",2005,4156,3808,348,8.4,Catahoula Parish, LA
1123,CN2202700000000,22.0,27.0,"Claiborne Parish, LA",2005,6930,6486,444,6.4,Claiborne Parish, LA
1124,CN2202900000000,22.0,29.0,"Concordia Parish, LA",2005,7361,6577,784,10.7,Concordia Parish, LA
1125,CN2203100000000,22.0,31.0,"De Soto Parish, LA",2005,11419,10627,792,6.9,De Soto Parish, LA
1126,CN2203300000000,22.0,33.0,"East Baton Rouge Parish, LA",2005,212877,198114,14763,6.9,East Baton Rouge Parish, LA
1127,CN2203500000000,22.0,35.0,"East Carroll Parish, LA",2005,2926,2536,390,13.3,East Carroll Parish, LA
1128,CN2203700000000,22.0,37.0,"East Feliciana Parish, LA",2005,8204,7644,560,6.8,East Feliciana Parish, LA
1129,CN2203900000000,22.0,39.0,"Evangeline Parish, LA",2005,12148,11269,879,7.2,Evangeline Parish, LA
1130,CN2204100000000,22.0,41.0,"Franklin Parish, LA",2005,7818,7103,715,9.1,Franklin Parish, LA
1131,CN2204300000000,22.0,43.0,"Grant Parish, LA",2005,8558,8015,543,6.3,Grant Parish, LA
1132,CN2204500000000,22.0,45.0,"Iberia Parish, LA",2005,32671,30483,2188,6.7,Iberia Parish, LA
1133,CN2204700000000,22.0,47.0,"Iberville Parish, LA",2005,12609,11474,1135,9,Iberville Parish, LA
1134,CN2204900000000,22.0,49.0,"Jackson Parish, LA",2005,6412,6028,384,6,Jackson Parish, LA
1135,CN2205100000000,22.0,51.0,"Jefferson Parish, LA",2005,N.A.,N.A.,N.A.,N.A.,Jefferson Parish, LA
1136,CN2205300000000,22.0,53.0,"Jefferson Davis Parish, LA",2005,14294,13411,883,6.2,Jefferson Davis Parish, LA
1137,CN2205500000000,22.0,55.0,"Lafayette Parish, LA",2005,104121,98670,5451,5.2,Lafayette Parish, LA
1138,CN2205700000000,22.0,57.0,"Lafourche Parish, LA",2005,45371,42664,2707,6,Lafourche Parish, LA
1139,CN2205900000000,22.0,59.0,"LaSalle Parish, LA",2005,5796,5482,314,5.4,LaSalle Parish, LA
1140,CN2206100000000,22.0,61.0,"Lincoln Parish, LA",2005,18616,17335,1281,6.9,Lincoln Parish, LA
1141,CN2206300000000,22.0,63.0,"Livingston Parish, LA",2005,53346,50173,3173,5.9,Livingston Parish, LA
1142,CN2206500000000,22.0,65.0,"Madison Parish, LA",2005,4682,4251,431,9.2,Madison Parish, LA
1143,CN2206700000000,22.0,67.0,"Morehouse Parish, LA",2005,11717,10640,1077,9.2,Morehouse Parish, LA
1144,CN2206900000000,22.0,69.0,"Natchitoches Parish, LA",2005,17850,16615,1235,6.9,Natchitoches Parish, LA
1145,CN2207100000000,22.0,71.0,"Orleans Parish, LA",2005,N.A.,N.A.,N.A.,N.A.,Orleans Parish, LA
1146,CN2207300000000,22.0,73.0,"Ouachita Parish, LA",2005,72428,67986,4442,6.1,Ouachita Parish, LA
1147,CN2207500000000,22.0,75.0,"Plaquemines Parish, LA",2005,N.A.,N.A.,N.A.,N.A.,Plaquemines Parish, LA
1148,CN2207700000000,22.0,77.0,"Pointe Coupee Parish, LA",2005,9917,9037,880,8.9,Pointe Coupee Parish, LA
1149,CN2207900000000,22.0,79.0,"Rapides Parish, LA",2005,59209,55567,3642,6.2,Rapides Parish, LA
